ID,Sitio,Índice del lugar,Nombre del lugar,Enlace del lugar,Municipio,Valoración,Valoraciones,Precio,Comentario,Fecha,Votos a favor,Votos en contra,Valoración_num,Sentimiento
387,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,Un lugar mágico Simplemente... bienvenidos al fin del afán. Un paraíso aún poco explorado que vale la pena conocer y volver.,5 de junio de 2017,0,0,4.5,neutral
355,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Para llegar a la isla fue todo un parto por qué aproximadamente son 4 horas para llegar ahí (tomando en cuenta los retrasos normales).Tomamos un paquete turístico en Jetset que ofrecía viaje en bus hasta Tolú de dos horas y una hora en lancha rápida, donde pasaría por la isla Santa Cruz, la más poblada del mundo, allí por 5.000co puedes nadar con tiburones nodriza. Cuando llegamos a Múcura nos acercaron a almorzar a un puesto (este venía incluido en el paquete) y nos ofrecieron servirnos el almuerzo frente al mar bajo un quitasol y sillas de playa por 10.000 co. La isla es hermosa, puedes recorrerla a pie, los habitantes son muy amables y no hay vendedores ambulantes. Realmente es un sueño, el agua trasparente y de un color soñado, muy seguro, bastante placentero. Estuvimos al rededor de 4 horas en la isla, luego nos recogieron para llevarnos al hotel.
No sugiero este viaje para llevar niños muy pequeños, ya que llegar allá es muy agotador.",19 de agosto de 2018,6,0,4.5,neutral
1048,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Excelente servicio y atención por parte del propietario, siempre tuvo la disponibilidad y la paciencia para enseñarnos.",9 de diciembre de 2019,1,0,5,neutral
960,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Un servicio excelente, desde el momento en que reserve hasta terminar la actividad, Guillermo y su equipo de trabajo son muy profesionales, tiene la paciencia para enseñar y guiar a las personas, hace que la experiencia sea inolvidable por su trato con las personas",17 de enero de 2022,0,0,5,neutral
1185,Tripadvisor,75,Rincón Dive Center,https://www.tripadvisor.co/Attraction_Review-g10326747-d14126059-Reviews-or60-Rincon_Dive_Center-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,192,Precio Desconocido,"Fue una gran experiencia, muy serio el curso, divertido, con instructores muy preparados y pacientes. Recomiendo a todo aquel que pase por allí, tomarse unos días para realizar aunque sea una inmersión. No se arrepentirán! Además los arrecifes y formaciones rocosas son hermosas y están conservados, pertenecen al archipiélago de San Bernardo que es muy cerca, lo cual abarata costos si comparamos con otros lugares como Cartagena, Santa Marta o San Bernardo del Viento.",22 de enero de 2019,3,0,5,neutral
138,Foursquare,17,Guacarí - Parque Comercial,https://es.foursquare.com/v/guacar%C3%AD--parque-comercial/59caafc19be5221b3378a0ad,Sincelejo,7.9/10,11 valoraciones,Precio Desconocido,Gran apertura 23 de noviembre de 2017,"Septiembre 26, 2017",0,0,7.9,positivo
232,Foursquare,38,Plaza de Majagual,https://foursquare.com/v/plaza-de-majagual/4c0193ebf99620a1dbcd2404,Sincelejo,7.2/10,40 valoraciones,Precio Desconocido,La famosa y popular plaza que mencionaba el Joe en sus canciones,"Diciembre 3, 2011",3,0,7.2,positivo
255,Foursquare,41,Philadelphia,https://foursquare.com/v/philadelphia/4e98d45f5c5caa2f44c5ec30,Sincelejo,6.9/10,13 valoraciones,$,Lo mejor son las hamburguesas,"Marzo 25, 2013",0,0,6.9,neutral
617,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"Es una experiencia especial ver este fenómeno natural de los manglares. En términos turísticos, el paseo es desordenado y Coveñas se ve muy deteriorado, pero los manglares siguen ofreciendo un lindo paisaje natural.",7 de septiembre de 2017,0,0,4.5,neutral
1109,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Siempre me ha dado respeto bucear, estar bajo el agua. Cuando mis amigos hablaron de ""bautismo"" yo pensé, ""VENGA, es el momento de hacer algo nuevo"". Todo iba bien, las instrucciones fueron claras, Guillermo es muy profesional y me siento seguro. Sin embargo, al caer al agua con el equipo, empieza mi ataque de pánico, empiezo a dudar. Guillermo se dio cuenta enseguida y me separó del grupo, me calmó, y me dijo que ""todo estaba en mi mente y que si confiaba que no me iba a arrepentir"". Conseguí bajar, poquito a poquito, y con él, pero fue impresionante, los corales, los peces, los colores. Aprendí a desenvolverme con las gafas e hicimos una inmersión no muy larga pero INOLVIDABLE. Estoy deseando volver y hacer un curso completo. Si estás cerca de Coveñas, no dejes pasar la oportunidad de conocer a Guillermo y que te enseñe su maravilloso océano.",17 de septiembre de 2018,2,0,5,neutral
759,Tripadvisor,57,Archipiélago De San Bernardo,https://www.tripadvisor.co/Attraction_Review-g616329-d14930714-Reviews-or20-Archipelago_Of_San_Bernardo-Covenas_Sucre_Department.html,Coveñas,4.0/5,29,Precio Desconocido,"Un paseo que todo colombiano debe hacer, conocer hermosas islas de nuestro territorio, así como sus habitantes. Utilizar ropa cómoda, que se pueda mojar, mucho bloqueador y ánimo de conocer.",8 de octubre de 2019,1,0,4,neutral
110,Foursquare,10,Playas del Francés,https://es.foursquare.com/v/playas-del-franc%C3%A9s/4f7d94eee4b0208681bc8498,Tolú,8.1/10,16 valoraciones,Precio Desconocido,"Llegar se hace un poco dispendioso, pero vale la pena por sus hermosasplayaslimpias,tranquilasy sobretodo solas!","Mayo 16, 2015",0,0,8.1,positivo
1086,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Excelente centro de buceo, buenos equipos, excelentes sitios con jardines de esponjas corales y peces. Además de la excelente atención y disposición para solucionar cualquier inconveniente por parte del staff, hay que destacar el profesionalismo y conocimientos del divemaster. Super recomendable. Volveré.",19 de mayo de 2019,0,0,5,neutral
994,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Un nuevo mundo, la experiencia de Buceo es mágica, las instituciones fueron las mejores, los lugares y la logística estuvo muy bien, Volveré por más experiencias.",30 de noviembre de 2020,0,0,5,neutral
1297,Tripadvisor,81,Sunset Travel Colombia,https://www.tripadvisor.co/Attraction_Review-g1395140-d21293956-Reviews-Sunset_Travel_Colombia-Sincelejo_Sucre_Department.html,Sincelejo,5.0/5,5,Precio Desconocido,Viví una esperiencia super en isla tintipan con mi familia y gracias a sunsettravelcolombia fue un día expectacular,19 de septiembre de 2020,0,0,5,neutral
1038,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"La experiencia fue única, todos fueron muy amables con nosotros y atentos. Desde el inicio de la actividad estuvieron muy pendientes y las instrucciones fueron claras. Se preocuparon siempre por nuestro bienestar y disfrute. Muy recomendado. Además, Coveñas es un paraíso.",4 de enero de 2020,1,0,5,neutral
415,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Muy buen viaje pero?????? Ir a las islas es delicioso, buena comida, buenas playas precios asequibles, pero ojo para los que vean esta página les informo que esta empresa prestadora de servicios turísticos, CLUB NAUTICO TOLUMARIA manejada por un tal HUGO ALBERTO CABARCAS FUENTES, es de las peores empresas que existe, tratan mal al turista, te venden planes que no son y cuando el turista intenta recuperar su inversión es casi imposible pues este tipo HUGO ALBERTO CABARCAS FUENTES dice que no devuelve plata. Gracias a la policía de turismo rescatamos nuestro dinero, y saben cuál es la clave: pedir los certificados de funcionamientos de esta empresa. Ojo no se dejen tumbar o engañar por esta empresa CLUB NAUTICO TOLUMARIA.",14 de enero de 2016,0,0,4.5,neutral
330,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"Un excelente destino para quien desee relajarse en una linda playa y desconectarse un poco del mundo. A 1 hora en lancha desde Tolú (35-40k por trayecto) llegas al Archipiélago de San Bernardo con muchas islas como Isla Palma, Tintipán y Múcura. Antes de llegar te pasan por el Islote de Santa Cruz donde por 5k puedes bajarte recorrerla y visitar un pequeño acuario que hay. La verdad vale la pena porque es algo que no se ve en ninguna otra parte del planeta. Después sigues a Isla Múcura. Básicamente la isla se divide en: La playa pública o turística, el poblado de los isleños y 4 hoteles: Punta Faro el mas costoso (el del matrimonio de fritanga), Dahlandia y Múcura Club (sin referencias) y Hostal Isla Múcura que fue donde me hospedé. La isla es pequeña por lo que puedes caminarla en media hora, sus playas son muy bonitas ya sea para ir de pasa-dia en la playa pública u hospedarte en algún hotel. Si se quiere viajar económico recomiendo el hostal isla múcura tienen hamacas y habitaciones compartidas (40k-60k). Las comidas en los hoteles y hostales son costosas, por lo que recomiendo comer en el poblado de isleños con la Sra. Lourdes o Dina Luz que tienen platos exquisitos casi por mitad de precio. También los locales como los hostales ofrecen tours a las islas cercanas, a careteo y al plan nocturno del “plancton” el cual es interesante si te dejas sorprender del ambiente y el plan completo. En general la isla es muy linda, le mejoraría el aseo en las zonas públicas, ya que parece que los nativos no les preocupa mucho eso y se ve desaseo en los caminos y manglares. De resto es un excelente plan para descansar y tomar buenas fotos.",23 de agosto de 2018,0,0,4.5,neutral
519,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,ESPECTACULAR!!! Volvería una y mil veces!! Es un paraíso!!! En el hotel que estuvimos nos atendieron de maravillas. Es un lugar está a 1:30hs de Cartagena y no se puede creer que exista un lugar así!!! ¡Precioso!,28 de enero de 2013,0,0,4.5,neutral
315,Foursquare,49,Hamburguesas El Corral,https://foursquare.com/v/hamburguesas-el-corral/4cd5d394886cb60c247a8689,Sincelejo,6.4/10,21 valoraciones,$,"Excelentes hamburguesas, algo caras, pero valen la pena... Pruebe la Criolla con aritos de cebolla…","Enero 15, 2014",0,0,6.4,neutral
1256,Tripadvisor,79,Anfibio Sports Adventure,https://www.tripadvisor.co/Attraction_Review-g10326747-d23061629-Reviews-or30-Anfibio_Sports_Adventure-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,34,Precio Desconocido,"Cuando viajo me gusta realizar las actividades físicas que se ofrecen. En este caso, en Rincón del Mar encontré dos excelentes actividades: el recorrido en bicicleta un espectáculo y la opción del desayuno no se la pueden perder. El nombre del deporte no lo he podido aprender, pero la experiencia de remar en el mar en la mañana cuando apenas está saliendo el sol no se me va a olvidar. Ciro quien ofrece las actividades un caballero muy organizado",12 de abril de 2021,0,0,5,neutral
72,Foursquare,2,Playas de Coveñas,https://es.foursquare.com/v/playas-de-cove%C3%B1as/4e0b5bd352b1fe83d54c6f4b,Coveñas,8.8/10,241 valoraciones,Precio Desconocido,Paradescansar!☀️👙,"Abril 19, 2014",0,0,8.8,positivo
221,Foursquare,37,Happy City Éxito,https://foursquare.com/v/happy-city-%C3%A9xito/50c9fdeb8aca44b2843517a2,Sincelejo,7.3/10,12 valoraciones,Precio Desconocido,Lo mejor de la diversión en Sincelejo,"Diciembre 13, 2012",0,0,7.3,positivo
696,Tripadvisor,54,Parque Comercial Guacarí,https://www.tripadvisor.co/Attraction_Review-g1395140-d13995376-Reviews-or10-Parque_Comercial_Guacari-Sincelejo_Sucre_Department.html,Sincelejo,4.5/5,15,Precio Desconocido,"Bonita Los puntos de comidas rápidas, bien distribuidos. Excelente atención . Las salas de comes muy buenas. Organizado el tema del transporte.",15 de febrero de 2023,0,0,4.5,neutral
630,Tripadvisor,52,Ciénaga la Caimanera,https://www.tripadvisor.co/Attraction_Review-g616329-d10022459-Reviews-Cienaga_la_Caimanera-Covenas_Sucre_Department.html,Coveñas,4.5/5,86,Precio Desconocido,"Ingresas a un lugar tranquilo, donde el recorrido tarda de acuerdo a tu guía, los guías turísticos, son muy amables. Se ven manglares y en ellos ostras, donde se realiza una parada a comerlas con limón y una salsa (hecha por el guía), son fantásticas. Se visita la Casa flotante donde sigues comiendo. De regreso puedes comprarle a la gente concha de nácar o madre perla y buscar una playa cerca donde acabes tu día.",6 de enero de 2017,0,0,4.5,neutral
161,Foursquare,22,Llanera La 34,https://es.foursquare.com/v/llanera-la-31/51549ae9e4b003cfdb106147,Sincelejo,7.7/10,21 valoraciones,$$,"Todo tipo de carnes a lallanera,mondongos, buena presentación","Julio 13, 2014",0,0,7.7,positivo
977,Tripadvisor,74,Covenas Diving Co.,https://www.tripadvisor.co/Attraction_Review-g616329-d13199404-Reviews-or220-Covenas_Diving_Co-Covenas_Sucre_Department.html,Coveñas,5.0/5,259,Precio Desconocido,"Increíble centro de buceo PADI. Nos certificamos como buzos avanzados mi Esposo y Yo, hicimos Flotabilidad, Fotografía y Pecios (Naufragio), profundidad y navegación! 5 inmersiones muy divertidas y en puntos espectaculares... ideales para disfrutar y aprender! Volveremos pronto!!!!! Buceos en TÍNTIPAN Y COVEÑAS Wow!!!",22 de abril de 2021,0,0,5,neutral
129,Foursquare,12,Olga Piña y Juana Luna,https://es.foursquare.com/v/olga-pi%C3%B1a-y-juana-luna/4e0732de6284d9ee92d3c024,Corozal,8.0/10,32 valoraciones,Precio Desconocido,Tamaldecerdo,"Enero 2, 2015",0,0,8,positivo
756,Tripadvisor,57,Archipiélago De San Bernardo,https://www.tripadvisor.co/Attraction_Review-g616329-d14930714-Reviews-or20-Archipelago_Of_San_Bernardo-Covenas_Sucre_Department.html,Coveñas,4.0/5,29,Precio Desconocido,"Si no quieren sufrir un trauma psicológico, no se bajen en la isla del acuario, Santa Cruz del Islote. La pequeña isla es una gran sopa de mugre y malos olores, vidrios, escombros y basuras. ¡Qué vergüenza bajar ahí un extranjero! Las otras islas están bien, ¿cómo es posible que se le muestre ese espectáculo al turista? Da una pena enorme.",10 de junio de 2021,6,0,4,neutral
340,Tripadvisor,50,Isla Múcura,https://www.tripadvisor.co/Attraction_Review-g4452849-d2536595-Reviews-or20-Isla_Mucura-San_Onofre_Sucre_Department.html, San Onofre,4.5/5,281,Precio Desconocido,"De las mejores playa que existen
lugar tranquilo y acogedor , si viajan a colombia , es un buen destino turístico",7 de junio de 2019,2,0,4.5,neutral
1279,Tripadvisor,80,Rincón del mar Diving,https://www.tripadvisor.co/Attraction_Review-g10326747-d17274098-Reviews-or10-Rincon_del_mar_Diving-Rincon_del_Mar_San_Onofre_Sucre_Department.html,San Onofre,5.0/5,30,Precio Desconocido,"Alberto y Julie son muy profesionales y muy buena onda. Fue mi primer buceo, una experiencia que quiero repetir. Gracias a ellos por su profesionalismo y amabilidad. Te aconsejo mil veces ir allá en Rincón del Mar para vivirlo.",29 de febrero de 2020,0,0,5,neutral
